time,seconds_elapsed,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,grav_x,grav_y,grav_z,fs_hz,activity
1783067194902440000,0.0,0.05203355409801,0.4467132554084062,0.3579689501591027,-0.2415865063667297,-0.4487393796443939,0.1365986913442611,-1.1238874906335026,-9.577599252307415,-1.7823693003483116,50,jumping
1783067194922364000,0.019924,0.0374433032095432,0.4823077158808708,0.3307072876155376,-0.2873215675354004,-0.5729756355285645,0.1866428852081298,-1.172743802934885,-9.564562076079843,-1.820499270647764,50,jumping
1783067194942290200,0.0398502,0.116817430306226,0.4163426670640707,0.1422542155101895,-0.3294969797134399,-0.6598973274230957,0.2791134119033813,-1.238501200350374,-9.547679330340028,-1.8650325321182608,50,jumping
1783067194962214100,0.0597741,0.028235183750838,0.6931506067097186,-0.2990112958863377,-0.3110795617103576,-0.8844084143638611,0.3857772946357727,-1.3317284962326288,-9.5268580761075,-1.9067966211363672,50,jumping
1783067194982138000,0.079698,-0.5606514770165085,0.8644505917012691,0.4074177484609186,-0.2299446165561676,-0.9602688550949096,0.2286970615386963,-1.430875391422212,-9.50736836273968,-1.932075147038698,50,jumping
1783067195002061000,0.099621,-0.6796347070544958,1.0203349808961153,0.4238847530066967,-0.2230921387672424,-0.9790650606155396,-0.00152053614147,-1.487865983405709,-9.495958495453,-1.945100925089419,50,jumping
1783067195021985000,0.119545,-0.1537891704812646,1.1293962441176175,0.1988340347357094,-0.2446285933256149,-0.974614441394806,-0.0433115623891353,-1.5190094558186829,-9.487852930408716,-1.9605172515384848,50,jumping
1783067195041909200,0.1394692,0.4737077914483845,0.9998977575451136,0.3050732262738049,-0.0287831164896488,-0.7960233688354492,0.0489103645086288,-1.5542407820671795,-9.48180546693802,-1.9621601964399216,50,jumping
1783067195061833200,0.1593932,0.8488929570853709,0.8321569263398647,0.3744575820147991,0.2814810574054718,-0.610607385635376,0.1449661254882812,-1.5987269895255565,-9.483754262918234,-1.9164733810201289,50,jumping
1783067195081757200,0.1793172,0.7141273437649012,0.2978869680315256,0.1164813302196562,0.4655421376228332,-0.4630014300346374,0.2860831022262573,-1.658489968831837,-9.491322067824006,-1.826090514783561,50,jumping
1783067195101681200,0.1992412,0.2235487892754376,-0.1118038399279117,-0.0923642493121325,0.5784642696380615,-0.4517629444599151,0.3336988687515259,-1.7365343086294829,-9.498820899146796,-1.710918221335858,50,jumping
1783067195121604000,0.219164,-0.1244900107607245,-0.2869885573983192,0.3714445178039371,0.526333212852478,-0.3053860664367676,0.3351401686668396,-1.811072393871844,-9.50634311134517,-1.5873993936948478,50,jumping
1783067195141528000,0.239088,0.5225776208184659,0.0454325483977794,0.6332435427576303,0.254780113697052,-0.0574239566922187,0.5198101997375488,-1.8940062592767175,-9.503127656430005,-1.507875190602988,50,jumping
1783067195161452000,0.259012,0.7270102062135935,-0.1608241836845874,-0.1648639605946839,0.1785853058099746,-0.1324991285800933,0.7235004305839539,-2.017933959979564,-9.484218373298644,-1.4655873699717223,50,jumping
1783067195181376300,0.2789363,0.0942367651857435,0.5225444492012262,0.0310891118772327,0.0928756743669509,-0.1583997160196304,0.6570360064506531,-2.155943377526849,-9.45890097669065,-1.4322954873532057,50,jumping
1783067195201300200,0.2988602,0.4817931904874741,1.6686328849226235,0.2787954602010548,-0.1344467550516128,-0.0834667459130287,0.5580378770828247,-2.270261538363248,-9.432130458664894,-1.4322022561118006,50,jumping
1783067195221223200,0.3187832,1.601351054418832,2.5668454609721896,-0.2824285560064017,-0.1895244866609573,-0.0837327912449836,0.7039541602134705,-2.3867985442928967,-9.39869872918427,-1.462196412359178,50,jumping
1783067195241147100,0.3387071,2.2186732438147065,2.654426713791489,-0.5536870448313653,0.0063985167071223,0.0476029887795448,1.049274206161499,-2.551018069504201,-9.35220527355671,-1.4828804500781,50,jumping
1783067195261071000,0.358631,1.8084549048498275,2.736495340669155,-0.3344472047962248,0.3271382451057434,0.1634897142648697,1.1666090488433838,-2.7582050681740045,-9.297207608956098,-1.4576131762221454,50,jumping
1783067195280995000,0.378555,1.1875979654565454,3.398182887622714,-0.5276128385066986,0.4744810461997986,-0.015355865471065,1.0576348304748535,-2.963945959688723,-9.244972394806146,-1.384157187128067,50,jumping
1783067195300919000,0.398479,2.080258752597868,3.8491234053373335,-0.1427899298220872,0.5135414004325867,0.057049423456192,0.943982720375061,-3.1438828401222825,-9.198218826937676,-1.2958259927242994,50,jumping
1783067195320842200,0.4184022,1.8465709927544,3.1346272282600403,-0.0271091023303568,0.5862504243850708,0.1572529226541519,0.9628992080688475,-3.31780820518136,-9.150209121528269,-1.1984227993968877,50,jumping
1783067195340766200,0.4383262,1.3270780400782822,2.9491181006520986,1.5193436562091112,0.3410155475139618,0.5944277048110962,0.7374225854873657,-3.466895481581986,-9.10326324595809,-1.1320817568745465,50,jumping
1783067195360690200,0.4582502,0.5119678178682923,2.2997943607091904,1.662494236037135,-0.3102456927299499,0.9152888059616088,0.5281866788864136,-3.561133269681036,-9.0604212985754,-1.1821574549030511,50,jumping
1783067195380614100,0.4781741,0.6465712263643741,1.1312807426899671,0.7559960622012615,-0.6589463949203491,0.7588615417480469,0.3467336893081665,-3.619720775467157,-9.01493789677322,-1.3412285843752323,50,jumping
1783067195400538000,0.498098,-0.5568570531696081,0.5045569570899009,0.8864310989715158,-0.5091444253921509,0.6606457829475403,-0.0432708486914634,-3.6297035325601694,-8.985866116067767,-1.4999454205170273,50,jumping
1783067195420461000,0.518021,-1.1448065792173143,-0.9447428565561772,1.0966600956857204,-0.2333571910858154,0.7722877264022827,-0.3794751167297363,-3.5674312007814644,-8.9902962074697,-1.618146998658031,50,jumping
1783067195440385000,0.537945,-2.4377000256210564,-3.6294267614454023,1.1737028572253885,0.0787718370556831,0.8459076285362244,-0.6569294333457947,-3.4496421489641067,-9.022882718297838,-1.6905511406116187,50,jumping
1783067195460309200,0.5578692,-3.960018021465838,-5.065329917901754,0.9451035065621136,0.3411422669887543,0.5546668767929077,-1.1778610944747925,-3.26209128639549,-9.090686672979592,-1.6995760124579071,50,jumping
1783067195480233200,0.5777932,-3.7275600956782697,-8.81855257036388,-0.5457873776227236,0.6648288369178772,0.0732477679848671,-1.1602764129638672,-3.0243878611698745,-9.18569427640736,-1.6268006991043686,50,jumping
1783067195500157200,0.5977172,-4.142018264169991,-14.380802666866778,-1.842172319404036,0.7496780753135681,0.029845967888832,-0.6962559819221497,-2.8548867422938344,-9.261939896219967,-1.495494286327064,50,jumping
1783067195520080100,0.6176401,-4.57112835060954,-16.45877330852747,-3.668295713543892,0.5011278986930847,-0.290458470582962,-0.8444859981536865,-2.725051571112871,-9.320344738915562,-1.3695537844970822,50,jumping
1783067195540004400,0.6375644,-5.441330053183436,-17.3800265684247,-3.52254868748188,-0.1194476708769798,-0.5586127042770386,-1.4309622049331665,-2.526273504348099,-9.385202118751408,-1.3062564935848116,50,jumping
1783067195559928000,0.657488,-4.311694739612936,-16.142117927139996,-4.843854573899507,-0.8552320003509521,-0.9670287370681764,-1.6745734214782717,-2.2451259280629454,-9.44830651744008,-1.363561850605905,50,jumping
1783067195579852000,0.677412,-3.353866776034236,-13.102778288292884,-6.001206746435165,-1.042797565460205,-0.6873159408569336,-1.1550794839859009,-1.99702473520264,-9.480530040174722,-1.5171848707400262,50,jumping
1783067195599776300,0.6973363,-1.3561121191218497,-6.0272910357624285,-7.29312404128313,-0.3642115592956543,-0.4181216955184936,-0.9034052491188048,-1.830121523865312,-9.49312122620046,-1.6436825680613516,50,jumping
1783067195619699200,0.7172592,-1.643817884878814,-0.2096317614734172,-5.7943853662073606,1.0278469324111938,-0.2633484899997711,-1.172168254852295,-1.6483587431788445,-9.538359713330864,-1.5725732882238923,50,jumping
1783067195639623200,0.7371832,-4.060006335915625,2.7158745774447914,-2.8054192392915485,2.1214423179626465,-0.0356306470930576,-2.17612886428833,-1.3517872416600585,-9.6312267975986,-1.2579898908048868,50,jumping
1783067195659547100,0.7571071,-3.208651957152784,6.597733546692132,-0.790257228243351,2.777710199356079,-0.1704369932413101,-3.5193419456481934,-0.7905626409307122,-9.743713943615557,-0.7780942045018077,50,jumping
1783067195679471400,0.7770314,0.8096549524787813,7.416007493630051,-0.7827636576175689,2.855757713317871,-0.6089975237846375,-3.499408721923828,-0.0849600648697,-9.80392437442839,-0.2150202130461111,50,jumping
1783067195699395000,0.796955,2.8603835861444478,6.708753542765975,0.759199242156744,1.7728183269500732,-0.7415034770965576,-1.9026288986206052,0.4647135704686865,-9.792485281047224,0.2483103420989587,50,jumping
1783067195719318300,0.8168783,3.2200787755742666,6.806075268355012,0.7529740840315818,0.0391360111534595,-0.9415081143379213,0.2909606993198395,0.6227646727107465,-9.777727856898307,0.4225786753768101,50,jumping
1783067195739242000,0.836802,0.8164943700447678,7.809616350838541,1.257782385534048,-1.627152919769287,-1.03432035446167,1.6973062753677368,0.4184647007193416,-9.794557995668052,0.2487684611300006,50,jumping
1783067195759166200,0.8567262,-1.3381778185024855,8.42751327138245,0.6276274564415216,-2.4396026134490967,-0.9969562292099,1.987762212753296,0.0435133940705796,-9.805075298029184,-0.1701851556174457,50,jumping
1783067195779090200,0.8766502,-1.8914400620505207,9.258504076552391,0.0168676212359219,-2.2591185569763184,-0.8622350692749023,1.478520393371582,-0.3088314097635448,-9.781038004359605,-0.6374146909624337,50,jumping
1783067195799014100,0.8965741,-0.8639093244314193,9.356595617470145,-0.4660470475621521,-1.5464282035827637,-0.916004240512848,0.9482597708702089,-0.553607915180549,-9.739369776931404,-1.0042919739160685,50,jumping
1783067195818938400,0.9164984,-0.3295066065888851,8.963613952249288,-0.5701800606012344,-0.8597571849822998,-1.0169456005096436,0.5203339457511902,-0.7200514731168747,-9.70372154044509,-1.220532851330936,50,jumping
