time,seconds_elapsed,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,grav_x,grav_y,grav_z,fs_hz,activity
1783067690452868900,0.0,-0.0027564773675985,0.0040430465794168,0.0241378314346075,0.0001247508917003,-0.0003351381747052,0.0009593329159542,0.1857632667657919,0.107436959088454,-9.804301975569128,50,still
1783067690472795100,0.0199262,0.0059949660984799,0.002166439052578,0.0373053560435771,-0.000416187569499,0.0004034433513879,-0.0026755649596452,0.1858404236552305,0.1073682777664158,-9.80430080652535,50,still
1783067690492720000,0.0398511,0.0064551857550628,-0.0032721261390019,0.0284808290749788,-0.0032134668435901,-0.0009268613066524,0.0005125933676026,0.1856794974724762,0.107270260752039,-9.804305482700466,50,still
1783067690512646000,0.0597771,-0.0004668137941509,-0.0092692841945681,0.0281803848236799,-0.0005082327406853,-0.001796763157472,0.0004999952507205,0.1855685113786719,0.1075811898647341,-9.804303729134798,50,still
1783067690532571100,0.0797022,-0.0134445331857539,0.0036412517123389,0.0232359141588211,0.0014528075698763,0.0017458404181525,-0.0019857320003211,0.1858270527170039,0.1076891254849266,-9.8042978839159,50,still
1783067690552495900,0.099627,-0.0045338440373539,-0.0060192876889836,0.0404436540693044,0.0003287920262664,0.0010673468932509,-0.0010760176228359,0.1858946197941899,0.1076232206418644,-9.80429729939401,50,still
1783067690572422100,0.1195532,-0.0018629808602854,0.0016611107457894,0.031460721668601,0.0003998337779194,0.0005159775028005,0.0017740449402481,0.1859172334847971,0.1080232528101187,-9.804292623218894,50,still
1783067690592347100,0.1394782,-0.0020084720118902,0.0090991243925876,0.0299690218061208,0.0005312811117619,-0.000634059193544,-0.0029609503690153,0.1859130687663331,0.1076181974068749,-9.80429671487212,50,still
1783067690612272000,0.1594031,0.0070110843384638,-0.0018576927638147,0.0263794728815555,0.0003137947060167,-0.0011841277591884,-0.0022869063541293,0.185871786907874,0.1075018318850547,-9.80429905295968,50,still
1783067690632198100,0.1793292,0.0005646481454372,0.007566033073794,0.033114918616414,-0.0031715400982648,0.0009552832343615,0.0007828905945643,0.1858838061392307,0.1073556374805513,-9.80430022200346,50,still
1783067690652123000,0.1992541,-0.0009297916634008,-0.0062872179101686,0.012014262920618,0.0002931337803602,-4.43820608779e-05,0.0012063297908753,0.1857322323067113,0.1077415132592897,-9.80429905295968,50,still
1783067690672048000,0.2191791,-0.0111115601935423,-0.0059475193607155,0.0286199452847242,-0.0019754515960812,-0.0005784347886219,-0.0021446379832923,0.1858882813849486,0.1078507275211159,-9.804294961306452,50,still
1783067690691974100,0.2391052,-0.0055927237068302,0.0030627029057126,0.0323538711160421,-0.0009493825491517,0.0026338566094636,0.0018944597104564,0.1862052931785583,0.1079683899508789,-9.804287362521888,50,still
1783067690711899100,0.2590302,-0.0073762278564274,0.0024299762264359,0.033251112216711,-0.0012442884035408,-0.002106410684064,-0.0009560784092172,0.1861931826156564,0.1080025844814255,-9.804287362521888,50,still
1783067690731824000,0.2789551,0.0103229488328099,0.0039080128897447,0.0229267020791769,-0.0006924287881702,-0.0013996397610753,-0.0017439285293221,0.1861512249037623,0.1080209238557144,-9.804287947043775,50,still
