time,seconds_elapsed,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,grav_x,grav_y,grav_z,fs_hz,activity
1783066628141227300,0.0,0.9763238436035812,0.8104805165827274,-0.3064180650115013,-0.4008748233318329,-0.597787618637085,0.5729061961174011,-1.497062850818038,-9.02633315101266,-3.5290929945588108,50,walking
1783066628161152000,0.0199247,0.4581615550093352,0.5932850418567657,-0.092097561199963,-0.2442917227745056,-0.3116597533226013,0.6732407212257385,-1.6449370981670914,-8.983764175352453,-3.5716295292541385,50,walking
1783066628181077200,0.0398499,0.0516954081848263,0.8938678248435258,-0.1228404899880289,-0.1537478119134903,-0.2028507143259048,0.6081767082214355,-1.776119007781893,-8.947512712275982,-3.5996935942217707,50,walking
1783066628201001200,0.0597739,0.2645075532600283,0.6747212160497903,-0.7704469046190381,-0.0495064184069633,-0.3397744297981262,0.5923371315002441,-1.9007944581121208,-8.918704550942778,-3.6075004685804246,50,walking
1783066628220926200,0.0796989,0.4524979762896895,0.5196797074198722,-0.8908823792919516,-0.0073258010670542,-0.4979850351810455,0.6305802464485168,-2.038806506007909,-8.892952270048855,-3.5957021864980456,50,walking
1783066628240850200,0.0996229,0.257203806117922,0.1853039604246616,-1.211414309851825,-0.0190847683697938,-0.5477549433708191,0.6566358804702759,-2.192616427016258,-8.864882944384217,-3.5744451711967584,50,walking
1783066628260775200,0.1195479,-0.4403261847198009,-0.4302811760455369,-0.5974047521352768,-0.0151306791231036,-0.0991519540548324,0.6287418603897095,-2.332608250552416,-8.834381423136591,-3.561323531556129,50,walking
1783066628280699100,0.1394718,-0.5165883172757924,-0.953376244866848,-0.9964946711033582,-0.0937655791640281,0.1587217301130294,0.4941923022270202,-2.4267833486787973,-8.804192621099949,-3.5731378879904745,50,walking
1783066628300624100,0.1593968,-0.5858402788087725,-1.7281114943295717,-1.3357880007565022,-0.2036656737327575,0.3181964159011841,0.4024590253829956,-2.489212478454411,-8.770911698266863,-3.611829729956389,50,walking
1783066628320548400,0.1793211,-0.1736912640422582,-2.306575983673334,-1.6169740093559026,-0.2308982163667678,0.3633593618869781,0.2552359998226166,-2.5194863284260034,-8.738175549834967,-3.6697225314766166,50,walking
1783066628340473000,0.1992457,0.2218658046245575,-2.549564071303606,-1.694924971781671,-0.2289444208145141,0.4092521369457245,0.236283004283905,-2.532419752018153,-8.710066476681828,-3.7271930159315465,50,walking
1783066628360397000,0.2191697,0.5270347463577986,-2.240915470761061,-1.4331307691335675,-0.2794855237007141,0.6276893615722656,0.4120895564556122,-2.5489377560988067,-8.674697641658783,-3.797750360974669,50,walking
1783066628380322300,0.239095,0.464643756635487,-1.258157064065337,-0.7837789721399545,-0.0523684322834014,0.8332997560501099,0.5529504418373108,-2.578274909742176,-8.63348709487021,-3.871147897879779,50,walking
1783066628400247000,0.2590197,-0.1526788711518049,0.3657634034276008,-1.2243307823091745,0.3925022482872009,0.7485284209251404,0.3666865825653076,-2.597510648348927,-8.622616741287707,-3.882500774282217,50,walking
1783066628420171300,0.278944,0.1902747345745563,0.8606412625461817,-1.275059683549404,0.7822295427322388,0.8227924704551697,0.2573783993721008,-2.590911103953421,-8.652422096964717,-3.8201013089925047,50,walking
1783066628440096300,0.298869,0.4188815378919243,0.7553530881226063,-0.885036868134141,1.0432184934616089,0.9629335403442384,0.3127977848052978,-2.570669987696409,-8.707842370891571,-3.706143505901098,50,walking
1783066628460020200,0.3187929,0.4344575849473476,0.6172603762060404,-0.7148796234369278,1.0831215381622314,0.9710379242897034,0.3966502845287323,-2.563651048845053,-8.767571740189194,-3.5675989585638046,50,walking
1783066628479945200,0.3387179,0.2945113541185856,0.4096715187370777,-0.2285062655523419,0.9828659296035768,1.09449303150177,0.3651688694953918,-2.5612214836105704,-8.820052453532815,-3.437615026561916,50,walking
1783066628499869200,0.3586419,0.0155336692184209,0.3276256882131099,0.0924193405002355,0.8672575950622559,1.128741979598999,0.2129760384559631,-2.536029466947913,-8.867144459575414,-3.333569545675814,50,walking
1783066628519794200,0.3785669,0.5148690922677517,0.4003577469468116,-0.263950503899157,0.768232524394989,0.8560887575149536,0.0942616835236549,-2.4954727078929544,-8.913990381902456,-3.2378689915478227,50,walking
1783066628539718100,0.3984908,1.0468173296302556,0.2491167996436357,-0.2429384032696485,0.6502520442008972,0.632202684879303,0.1914477497339248,-2.4719658678382634,-8.952488747122883,-3.14844824834168,50,walking
1783066628559643400,0.4184161,1.160128943772614,-0.0976250924497842,0.079693422178924,0.5603758692741394,0.6901911497116089,0.3495646715164184,-2.480530574826896,-8.976697305706143,-3.071846946959197,50,walking
1783066628579568000,0.4383407,0.7938119981154799,-0.3213227886766195,0.2829614938393235,0.4671715497970581,0.7705225348472595,0.4010033905506134,-2.5059651680737733,-8.988229922589658,-3.016989859873056,50,walking
1783066628599492400,0.4582651,0.7149775308534503,-0.042270284974575,0.0308761997789144,0.3667073547840118,0.6011002659797668,0.312787264585495,-2.527538117456436,-8.99554170690775,-2.97694134260118,50,walking
1783066628619417000,0.4781897,0.9332315747216344,-0.2668441795140505,-0.219104523217678,0.2720399796962738,0.3917148411273956,0.2691694796085357,-2.5503651585534213,-8.999763708516955,-2.944533110949397,50,walking
1783066628639341000,0.4981137,1.0411386994719505,-0.3630132279366254,-0.4363417912587523,0.1050338670611381,0.2766092717647552,0.2995046377182007,-2.5815084848359224,-8.997119331488014,-2.9254171993300315,50,walking
1783066628659266300,0.518039,0.9851225054785608,-0.2952349922180176,0.0347241073787212,-0.1043440923094749,0.3993277847766876,0.344196617603302,-2.6214097025915977,-8.979902239227295,-2.942781591106951,50,walking
1783066628679190300,0.537963,1.0175526567012072,-0.1658218458414077,-0.0992968250542879,-0.2302972823381424,0.4165761768817901,0.268218994140625,-2.6523434777766464,-8.95264481446743,-2.997603022357821,50,walking
1783066628699115300,0.557888,1.0463105491518974,-0.2081944221466779,-0.6661100395709276,-0.1949137598276138,0.3146271109580993,0.1310383528470993,-2.66613760985136,-8.92867766342461,-3.056274991557002,50,walking
1783066628719039200,0.5778119,0.9777788647174834,-0.1924707833141088,-0.7509113062828778,-0.0984109565615654,0.308264285326004,0.026466216892004,-2.660902631807327,-8.915670882335304,-3.0985160504370928,50,walking
1783066628738964200,0.5977369,1.08737321190238,-0.0770218648821115,-0.7613660648018121,-0.0243119075894355,0.3127486407756805,-0.0203931666910648,-2.6421079149663447,-8.912008268174528,-3.1250217800468203,50,walking
1783066628758888200,0.6176609,1.1399743367552757,-0.0722889911413192,-0.7718857052505016,0.0603159926831722,0.3580813705921173,-0.0990930646657943,-2.6106127065062523,-8.915992953896522,-3.140089877580106,50,walking
1783066628778813200,0.6375859,0.9449737427026031,-0.0941460181623697,-0.8935083438813686,0.1866499930620193,0.344245970249176,-0.1758952587842941,-2.5640526153832672,-8.930797139796613,-3.1363819629728797,50,walking
1783066628798738200,0.6575109,0.807070123617351,-0.2879471732974052,-1.1141390537530182,0.2419247031211853,0.2567603290081024,-0.2756985425949096,-2.5057562014982104,-8.955915798962115,-3.111776806287468,50,walking
1783066628818662100,0.6774348,0.6717280255831778,-0.2321697564959526,-0.8574883514732122,0.2816187739372253,0.3101591169834137,-0.3435701131820678,-2.4338604474581778,-8.986853373539446,-3.0794770034462213,50,walking
1783066628838587400,0.6973601,0.4059872772663832,-0.1238356385052204,-0.6917331411272287,0.3778699934482574,0.3179960250854492,-0.413091242313385,-2.346038371620327,-9.02485606419742,-3.036188189078868,50,walking
1783066628858510800,0.7172835,0.4898858960501849,0.0308615867316722,-0.97379417899549,0.4874146282672882,0.137577086687088,-0.3700031340122223,-2.258303097283095,-9.069870679444074,-2.967809941640496,50,walking
1783066628878435600,0.7372083,0.555278405676037,-0.3199170135319232,-0.9310761502534152,0.4301736950874328,0.1204278096556663,-0.1238839924335479,-2.205481899938732,-9.108748399370908,-2.887376222488284,50,walking
1783066628898359600,0.7571323,0.1569642933860421,-0.8250275128513574,-0.6358978566586971,0.3551331758499145,0.0831245779991149,0.0141686862334609,-2.1938313557639715,-9.131858641323449,-2.8225270259588955,50,walking
1783066628918284500,0.7770572,-0.9078077951297164,-0.8451035016745329,-0.7640671404540539,0.2527801096439361,-0.0330963060259819,-0.136883795261383,-2.1847524156428872,-9.151436617496609,-2.7655843647703526,50,walking
1783066628938208500,0.7969812,-1.7537226131871342,-0.5835153429925442,-0.1231067397087812,-0.0171367041766643,0.1330824792385101,-0.3575450181961059,-2.1370047221705315,-9.169564394861458,-2.742752355237305,50,walking
1783066628958133800,0.8169065,-1.4873188709169625,-0.4618535413950681,-0.0531900306567549,-0.3665010035037994,0.2809410691261291,-0.3917552530765533,-2.0528078510925174,-9.174659087651968,-2.789625457832217,50,walking
1783066628978058500,0.8368312,-0.9326825625367462,-0.4981827458828687,-0.3614095921322703,-0.4530561566352844,0.3253120481967926,-0.3247114717960357,-1.9707357170835136,-9.164664932382106,-2.8801892335936428,50,walking
1783066628997982500,0.8567552,-1.13007706598863,-0.0152092595696449,-0.2348319614425301,-0.4097807109355926,0.4967623651027679,-0.3272394835948944,-1.8884129693143068,-9.151591515797376,-2.9753438442766664,50,walking
1783066629017907700,0.8766804,-1.2527622192844747,0.4167097468107938,-0.117215635843575,-0.2903144061565399,0.579055666923523,-0.3520675301551819,-1.7931110591150818,-9.142526750332117,-3.060937430410087,50,walking
1783066629037831400,0.8966041,-1.2537339869260786,0.4360515761405229,-0.0955041547730565,-0.0930355489253997,0.5623316168785095,-0.3855467438697815,-1.691283546539396,-9.142864603984355,-3.117364835552871,50,walking
1783066629057756700,0.9165294,-1.39806895423308,0.6286380947887897,-0.0177487149193882,0.0934300348162651,0.464758813381195,-0.4662418663501739,-1.58166450330466,-9.15753201176226,-3.131822984494269,50,walking
1783066629077680600,0.9364533,-1.513798150911182,0.5263227986961603,0.5842828202337026,0.0560268461704254,0.5136563777923584,-0.4476045668125152,-1.4662347279645502,-9.17732158485949,-3.130067372998595,50,walking
1783066629097605600,0.9563783,-1.5607409577414393,0.326776962429285,0.750627520905435,-0.0893170088529586,0.5078214406967163,-0.349117249250412,-1.360334559122473,-9.188165050435066,-3.146026281891763,50,walking
1783066629117529600,0.9763023,-1.7124274568550288,0.1303290921777486,0.7432166601270437,-0.23493093252182,0.3359628915786743,-0.2750584781169891,-1.2770325910575686,-9.185499046096206,-3.1884450354263185,50,walking
1783066629137454600,0.9962273,-1.9427698517933487,0.3124439011722802,0.2152902256265282,-0.2952518165111542,0.0155326845124363,-0.2877486944198608,-1.2156311968944966,-9.175181065699457,-3.2417110539287326,50,walking
1783066629157379600,1.0161523,-2.107367854928225,0.4911357499808073,0.5213137383624911,-0.350949227809906,0.0336401127278804,-0.1854224801063537,-1.1695462490025907,-9.160241855242848,-3.300383315388858,50,walking
1783066629177303600,1.0360763,-2.050385884642601,0.2751134106874466,0.507203087684512,-0.4457795023918152,0.0530945062637329,0.0153354173526167,-1.1503624597787856,-9.136053754925728,-3.3733614578381177,50,walking
1783066629197228500,1.0560012,-2.028717658191919,0.0958230114638805,0.4062500198557973,-0.438046783208847,-0.0548031330108642,0.1336818039417266,-1.1670928645011036,-9.102810826015473,-3.456463227155804,50,walking
1783066629217152500,1.0759252,-2.49548089119941,0.0435889663577079,0.5420388387441635,-0.1937651932239532,-0.001344102085568,0.0317802317440509,-1.1873996664054691,-9.077660018146036,-3.515188095586001,50,walking
1783066629237077800,1.0958505,-2.3980083589628336,0.0026513912916183,0.7764230564191937,0.1238855496048927,0.112822487950325,-0.0699284970760345,-1.1780311687532812,-9.076076548346876,-3.5224227230146523,50,walking
1783066629257001700,1.1157744,-1.4537503633141518,-0.5673462984800338,0.9159989926308392,0.3841965198516845,0.1398307383060455,-0.087330512702465,-1.1542834326148033,-9.09580123951435,-3.47914121517092,50,walking
1783066629276926500,1.1356992,-0.5098970029436052,-0.6635656157851219,0.8632225112110375,0.5287901759147644,0.0374920442700386,-0.1109731346368789,-1.1296822214521467,-9.129916275084016,-3.396886125810444,50,walking
1783066629296850700,1.1556234,-0.243788371162489,-0.178887663641572,1.2784072404116391,0.5800062417984009,-0.0146214282140135,-0.1044220551848411,-1.1095341172408313,-9.169721631249784,-3.294773658813536,50,walking
1783066629316775700,1.1755484,-0.0166613580740988,0.4707371050745249,1.2286167890653013,0.5076223015785217,-0.1253125816583633,-0.1167948096990585,-1.0934999511543662,-9.20822584168911,-3.191113962374627,50,walking
1783066629336699600,1.1954723,0.0271663124103099,0.925333807209134,1.3994699070721863,0.2599138021469116,-0.1487944722175598,-0.0445674546062946,-1.086450909425691,-9.23470994398892,-3.1161127896651624,50,walking
1783066629356624600,1.2153973,0.0334906200610101,1.406710379719734,1.3892062872111797,0.0172652378678321,-0.1491962820291519,0.0079446397721767,-1.0936730426989496,-9.2430820510149,-3.088640260849893,50,walking
1783066629376549600,1.2353223,0.1914099491495638,1.6225690528839825,1.248123745828867,-0.0767166316509246,-0.1969146728515625,0.0155813749879598,-1.106294331602007,-9.240170547482371,-3.092856124979257,50,walking
1783066629396473600,1.2552463,0.3429861197564751,1.6013976700395345,0.9385188674747944,-0.1050295755267143,-0.2959011495113373,0.0493322610855102,-1.1269374527886509,-9.23411256261766,-3.103475718671083,50,walking
1783066629416398600,1.2751713,0.3959951678231358,1.3037632154643537,0.9307248525977134,-0.2156043201684951,-0.3475485742092132,0.1347921043634414,-1.1633367268379775,-9.22273484403491,-3.1238138655617838,50,walking
1783066629436322800,1.2950955,0.5960193621914833,1.0790367607116698,1.0387550192058086,-0.3668714761734009,-0.2847391963005066,0.2870230972766876,-1.222551936068386,-9.19927096633911,-3.17004340955615,50,walking
1783066629456247600,1.3150203,0.7280814887069166,0.6504015983074903,0.955757879306376,-0.4409762024879455,-0.1632899343967437,0.4143155515193939,-1.3019415529951452,-9.163732619968057,-3.2405741588532924,50,walking
1783066629476171800,1.3349445,0.6605773937545716,0.324274039697647,0.7337742935210466,-0.2762808501720428,-0.2724440991878509,0.3384486734867096,-1.3869184685349465,-9.128352094507218,-3.30454832611382,50,walking
1783066629496096500,1.3548692,0.6615104368209839,0.2959288197010755,0.4905681792259216,-0.0088982554152607,-0.4486749172210693,0.1748829782009124,-1.4580314016342162,-9.111678607603906,-3.319915698854625,50,walking
1783066629516020500,1.3747932,0.5788853451043368,-0.0198550395488739,0.6184031165003776,0.2367936670780182,-0.4014801681041717,0.0417634434998035,-1.5058903003960846,-9.116568133211135,-3.2849455077603458,50,walking
1783066629535945700,1.3947184,0.7607463254682719,-0.2735164968848228,0.7494827347844839,0.375220388174057,-0.2955793142318725,0.0096201263368129,-1.5309310720197855,-9.136444215548035,-3.2174557335942984,50,walking
1783066629555870500,1.4146432,0.9786810742542148,-0.6882745251059532,0.7475751475974917,0.4419029653072357,-0.3025779128074646,-0.0599009543657302,-1.54670571038723,-9.163118287461996,-3.13294848139286,50,walking
1783066629575794700,1.4345674,0.9137273944370448,-0.7280120767325162,0.91521456425488,0.4455241560935974,-0.2976248562335968,-0.1502133309841156,-1.5457966327182948,-9.194008515766262,-3.041564913681149,50,walking
1783066629595719700,1.4544924,0.9212947609513996,-0.947215968671441,1.0139791821286082,0.3957270085811615,-0.2150711715221405,-0.1679979860782623,-1.5316665466874837,-9.223952403131127,-2.95687412160635,50,walking
1783066629615643400,1.4744161,0.8170207320064306,-1.0678343986958263,0.7935176913440227,0.2856436371803283,-0.1780598908662796,-0.1851202547550201,-1.5111895758479832,-9.249678380540011,-2.8861992876634,50,walking
1783066629635568600,1.4943413,0.6654767101034522,-0.9494570255964994,0.6692036216720938,0.1001521125435829,-0.174853041768074,-0.2211967557668686,-1.4832459223896264,-9.26660087376833,-2.846131188908219,50,walking
1783066629655492600,1.5142653,0.6940015244506299,-0.7410416541755199,0.1751204200625419,0.0190796311944723,-0.1993477344512939,-0.2152014374732971,-1.4522154088318346,-9.27599881671071,-2.831487162005901,50,walking
1783066629675417600,1.5341903,0.6596586714744568,-0.8572048583567142,-0.1668152407929301,0.0820631608366966,-0.1729563325643539,-0.1085706651210784,-1.4326863863669337,-9.283136413505671,-2.81800574914217,50,walking
1783066629695341600,1.5541143,0.4938144676707685,-1.0033873532265425,-0.435221555057168,0.1867844462394714,-0.2030439376831054,-0.0676087066531181,-1.4283011570200324,-9.29287688627541,-2.7879727221891284,50,walking
1783066629715266800,1.5740395,0.1278174016177654,-1.0949608905524015,-0.4660740816995501,0.2107501029968261,-0.2050990909337997,-0.0352361463010311,-1.4284673073671756,-9.305899449455737,-2.7441011394977566,50,walking
