time,seconds_elapsed,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,grav_x,grav_y,grav_z,fs_hz,activity
1783067331238354700,0.0,-0.596954962541163,1.7363158435732124,-0.2356073297291994,0.0965817645192146,-3.2347240447998047,-0.7564472556114197,-1.9546654567703603,-9.25844854697287,-2.575036073951423,50,jumping
1783067331258277600,0.0199229,-0.9242341754041612,1.263670274528861,0.2893846587546169,0.0161582976579666,-3.195594310760498,-0.7566336393356323,-1.9770890316329892,-9.291427856510875,-2.435337534273416,50,jumping
1783067331278201600,0.0398469,-0.3931066067747771,1.6632389169245958,1.2888826033271847,0.1809460222721099,-1.0736356973648071,-0.5406662225723267,-1.9749081804625688,-9.318847778356076,-2.330060611896217,50,jumping
1783067331298124500,0.0597698,-0.0092985742211341,0.3489408634424209,0.0918874255806207,0.5326569080352783,-0.7253837585449219,-0.3101685643196106,-1.9356909994482996,-9.35173765604496,-2.229011536347121,50,jumping
1783067331318047700,0.079693,0.5302553158394993,1.3030518523246049,-1.1869593752920626,0.5733946561813354,-1.300079584121704,-0.101873941719532,-1.941936469709128,-9.385128468993306,-2.0781329926155507,50,jumping
1783067331337971700,0.099617,-0.7059060433864593,1.671644341698289,-0.1032137062370777,0.4590706527233124,-1.2007935047149658,-0.1159862950444221,-1.9806873483859,-9.407758818474411,-1.934251906555891,50,jumping
1783067331357894700,0.11954,-0.8241358247086406,0.6111404320210219,1.451853005260229,0.5404658317565918,-0.9887694120407104,-0.3921619057655334,-1.9697478750899435,-9.437813764998316,-1.7939247135855256,50,jumping
1783067331377817600,0.1394629,-0.660523471610248,-0.943732218208909,0.0189238961786031,0.3214066922664642,-0.8577150106430054,-0.2556926012039184,-1.935988228829205,-9.466855150565504,-1.6736168108150362,50,jumping
1783067331397741600,0.1593869,0.4485426627926528,-0.2017424695283174,0.6109552847124636,0.1241454556584358,-0.149106353521347,0.2647309899330139,-1.949557173845917,-9.474422370949387,-1.6139759965837002,50,jumping
1783067331417664800,0.1793101,0.7767182399734854,-0.1299713647812604,0.1649858334086835,0.0935578420758247,-0.0834301710128784,0.7792296409606934,-2.054474030739069,-9.455814701113104,-1.592827848484367,50,jumping
1783067331437587700,0.199233,0.4538981984764337,0.5836971293002367,-1.0489122560828923,0.1076046004891395,-0.8412780165672302,0.6830509901046753,-2.216180257955193,-9.425334222653508,-1.556278133113682,50,jumping
1783067331457511700,0.219157,-0.3704756727717816,1.7468384066313505,0.28429668796584,0.2564570307731628,-0.8559021949768066,0.2441625744104385,-2.331082063898444,-9.409930901816487,-1.4797517966635525,50,jumping
1783067331477434600,0.2390799,-0.0594482142686843,1.5771242295265198,1.383158385349065,0.2580463886260986,-0.4064294993877411,0.1708047538995742,-2.3800932014353573,-9.41005306689143,-1.3987206961400809,50,jumping
1783067331497357600,0.2590029,1.2048787706032396,1.3437111949712035,0.6423850267209112,0.117338478565216,-0.5224048495292664,0.3899032473564148,-2.444027621207386,-9.401695572912692,-1.343586545678228,50,jumping
1783067331517281800,0.2789271,1.263105334122479,2.03634449980855,0.7361193953424692,0.0283061973750591,-0.5617752075195312,0.4141001999378204,-2.538765906174481,-9.382353743582964,-1.302497725573182,50,jumping
1783067331537204700,0.29885,1.052922660768032,2.534592712143064,0.8525276603259145,-0.1116688847541809,-0.3099682629108429,0.3499153852462768,-2.619628079871833,-9.362107074368,-1.2879727950058877,50,jumping
1783067331557127700,0.318773,0.904492386971414,2.350651856765151,0.3720867612302303,-0.2470313161611557,-0.2701771855354309,0.2780963182449341,-2.68847189899534,-9.339925053176284,-1.3070223633907734,50,jumping
1783067331577051600,0.3386969,0.871485604904592,2.4550018735557795,0.2127373262733221,-0.1689805686473846,-0.2598166167736053,-0.0140753416344523,-2.7213056625828145,-9.326211000600455,-1.3366656603738665,50,jumping
