time,seconds_elapsed,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,grav_x,grav_y,grav_z,fs_hz,activity
1783068597417896400,0.0,0.0846158271424472,0.5328957473456859,-0.3000152122318744,0.2090716958045959,-0.3696958124637604,-0.278672844171524,0.1631840629500336,-7.716997103852033,-6.04910889981687,100,standing
1783068597427858700,0.0099623,0.6535291557434946,-0.1474748727679252,0.5965899286210536,0.2904480993747711,-0.2385058403015136,-0.401876151561737,0.1700762518828734,-7.731842790806293,-6.029931321138143,100,standing
1783068597437820700,0.0199243,-0.0284255004248581,-0.6697860977351665,0.5919646069079637,0.2814375758171081,-0.04696836322546,-0.4949618875980377,0.1972167539984919,-7.748526214581727,-6.007648762181401,100,standing
1783068597447782400,0.029886,-0.5896222815655171,-0.2817413043946027,0.4513531901687383,0.2661950886249542,-0.0197774451225996,-0.49134361743927,0.2348314682521857,-7.763523877227306,-5.986897066053748,100,standing
1783068597457744600,0.0398482,-0.4922102473445236,0.583785976627469,-0.0941775823444128,0.3184239268302917,-0.2327677458524704,-0.4612424373626709,0.2646114337596111,-7.779559066227078,-5.964798631492257,100,standing
1783068597467706600,0.0498102,0.1444823216221295,1.1058172156095505,-0.6145166304558515,0.394840657711029,-0.4446457028388977,-0.4987824857234955,0.281087078269571,-7.7992557003438465,-5.938263675788044,100,standing
1783068597477668600,0.0597722,0.3000648235272616,0.7299971130698919,-0.4105541467905044,0.5090175867080688,-0.5793598294258118,-0.5503684282302856,0.2914526241350919,-7.82416626971662,-5.904900919890403,100,standing
1783068597487630600,0.0697342,0.1399002910614945,0.4506985256522893,-0.2273269926398992,0.6472623348236084,-0.5380158424377441,-0.5496485829353333,0.3013810389586724,-7.85641258880496,-5.861427104344964,100,standing
1783068597497592600,0.0796962,0.1029180112261325,0.8683633812308311,0.2619125683307647,0.756370484828949,-0.5816107392311096,-0.5837863087654114,0.3144212656598538,-7.895644528996944,-5.807782023397087,100,standing
1783068597507554600,0.0896582,-0.3779562377855181,1.5610329264253378,0.2337754381269216,0.855328381061554,-0.6669524908065796,-0.5682905912399292,0.3242362649705261,-7.940233027786016,-5.746124900907278,100,standing
1783068597517516500,0.0996201,-0.1513894889283925,1.7909750699996947,0.3723766840875148,0.9694749116897584,-0.6633287072181702,-0.5636894702911377,0.3305057736940682,-7.990161134037375,-5.676132496270537,100,standing
1783068597527478500,0.1095821,-0.3471475137522444,1.7109370721668005,0.6422603774279355,1.1149311065673828,-0.5561206340789795,-0.609127402305603,0.3426583856394514,-8.046592630833388,-5.595114839750528,100,standing
1783068597537440500,0.1195441,-0.674544325112924,1.9254829091668129,0.7021808853834867,1.2947142124176023,-0.5460043549537659,-0.6313655972480774,0.3631484716888516,-8.110902313658595,-5.500160427814722,100,standing
1783068597547402500,0.1295061,-0.2344408797657117,2.165955799105763,-0.1148924535930156,1.4415535926818848,-0.7115552425384521,-0.6571337580680847,0.381085731450282,-8.183033483889698,-5.39102317674756,100,standing
1783068597557364500,0.1394681,-0.2497762499330565,2.4252567236334084,-0.5135726227164268,1.4934476613998413,-0.9107030034065248,-0.7502578496932983,0.3953736018586903,-8.258579431000351,-5.273512065088749,100,standing
