time,seconds_elapsed,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,grav_x,grav_y,grav_z,fs_hz,activity
1783069020438765300,0.0,-0.2387913665927946,-0.656038142889738,1.8309534446448088,0.2867587804794311,-0.4258185923099518,-1.0756548643112185,-1.6596609123073518,-9.128764766961336,-3.175148331479728,100,walking
1783069020448728300,0.009963,-0.3290127586573362,-1.0903490128427744,1.7284832502514125,0.1607670336961746,-0.2559219598770141,-1.117429494857788,-1.5697386493198573,-9.15354148082137,-3.1494419355541465,100,walking
1783069020458691300,0.019926,-0.0997952760957181,-1.5263514891445635,1.364844876153767,0.0634841695427894,-0.2200531363487243,-1.1073702573776243,-1.4751402112148702,-9.173933695986866,-3.135805916650593,100,walking
1783069020468654300,0.029889,0.2657230665296316,-1.875541358911991,0.8231982515975832,0.0644668787717819,-0.2969798445701599,-1.086864948272705,-1.382767778596282,-9.191355370908974,-3.1268688692182303,100,walking
1783069020478617300,0.039852,0.7371447928674518,-1.9704706364065407,0.4512301483109593,0.1521048545837402,-0.3778736889362335,-1.038560390472412,-1.2955921839684248,-9.2088045183599,-3.1128339141249657,100,walking
1783069020488580400,0.0498151,1.190240077463165,-1.9347452430307863,0.3204369457527995,0.3024688065052032,-0.3906669914722442,-0.9276034832000732,-1.2170250624056904,-9.22806977532208,-3.0873858768746256,100,walking
1783069020498543400,0.0597781,1.3374997731104492,-1.8956009811222552,0.3276499458715319,0.4513038694858551,-0.4037264883518219,-0.7782430052757263,-1.150452695345506,-9.249706437590715,-3.047911944620311,100,walking
1783069020508506400,0.0697411,1.401988611894846,-1.876658964765072,0.280340205425024,0.5679199695587158,-0.473610520362854,-0.6115855574607849,-1.0995709416311237,-9.272838891375065,-2.995963146196305,100,walking
1783069020518469400,0.0797041,1.4367631342865526,-1.781321106469631,0.0029360534518957,0.6605480313301086,-0.5168588757514954,-0.4700658023357391,-1.064464849197492,-9.296799028155206,-2.933738160690665,100,walking
1783069020528432400,0.0896671,1.3894824738040563,-1.7009195360213518,-0.1104722990632057,0.7335194945335388,-0.5354213714599609,-0.3528052270412445,-1.0415750450626016,-9.321236719319224,-2.863575075662136,100,walking
1783069020538395400,0.0996301,1.3332918000265954,-1.6672709489196538,-0.1893877226069569,0.7907837629318237,-0.5418366193771362,-0.2468199133872985,-1.0289292793054132,-9.345758581635357,-2.7872037836432457,100,walking
1783069020548358400,0.1095931,1.222827538139373,-1.6809329790472984,-0.3531242866069078,0.8203373551368713,-0.5879181027412415,-0.1576151996850967,-1.025455465715006,-9.369953111693263,-2.7060668846577403,100,walking
1783069020558321400,0.1195561,0.9877227511048317,-1.8143810800284144,-0.4882710081994533,0.8018220067024231,-0.7042913436889648,-0.0899335145950317,-1.030818380987644,-9.392876891162992,-2.623293324381113,100,walking
1783069020568284200,0.1295189,0.8215709426566958,-2.096634425598382,-0.6932388695150613,0.7234107851982117,-0.8601056933403015,-0.0203211437910795,-1.045578508550301,-9.413190780395269,-2.543422207547724,100,walking
1783069020578247400,0.1394821,0.6673007837254553,-2.643222598209977,-1.1192100734069943,0.6236475706100464,-0.905912697315216,0.0888354033231735,-1.070873328000307,-9.429688326209783,-2.470745386132598,100,walking
1783069020588210400,0.1494451,0.4807258535169065,-3.4028257449924944,-1.4097048853605985,0.5440155863761902,-0.7334091067314148,0.2463432848453521,-1.1065103124402462,-9.442066161745784,-2.406952128396928,100,walking
1783069020598173400,0.1594081,0.1248004649493843,-4.141492486730217,-1.3288698919311166,0.454212874174118,-0.449935108423233,0.4150370359420776,-1.151913196352124,-9.450241284894943,-2.3529637869693336,100,walking
1783069020608136400,0.1693711,-0.1706737428519874,-4.540484206020832,-1.2516712091773747,0.3261395990848541,-0.1484900265932083,0.549049973487854,-1.2044958357002586,-9.453624497592449,-2.3126966585107147,100,walking
1783069020618099500,0.1793342,-0.4933002345383167,-4.542834568539262,-1.2183335877209902,0.1776043027639389,0.0709641501307487,0.6345897316932678,-1.2612008156754075,-9.452172545218469,-2.288274018785357,100,walking
1783069020628063500,0.1892982,-0.8842632534131407,-4.018959747517108,-1.1005015735447403,-0.0016687763854861,0.1710891425609588,0.5995963215827942,-1.3172053192310034,-9.44618061132729,-2.2814579090297222,100,walking
1783069020638026500,0.1992612,-1.455582108785957,-2.617432323393225,-1.4278610120370985,-0.1209754645824432,0.3115693032741546,0.4569025337696075,-1.3617949870638548,-9.437523257619144,-2.2910826464653016,100,walking
1783069020647989200,0.2092239,-1.793207066835463,-1.25591366905272,-1.3122772151790558,-0.1221440583467483,0.4150480031967163,0.2546157538890838,-1.3870409258708356,-9.429707030910253,-2.3080545317932963,100,walking
1783069020657952300,0.219187,-1.7782000518396497,-0.2953337764173745,-1.002099651503563,-0.0372991599142551,0.4459165930747986,0.0394715592265129,-1.390675629111379,-9.42572351423204,-2.3220997160196304,100,walking
1783069020667915300,0.22915,-1.4847759084358811,0.6075158117830753,-1.1809975442782044,0.1379264444112777,0.4115580916404724,-0.1309065669775009,-1.3759956541128455,-9.427454283547402,-2.3238139725916085,100,walking
1783069020677878300,0.239113,-0.9552321018666028,1.2681488812476396,-1.5064624011956154,0.3686564862728119,0.3745401501655578,-0.228388637304306,-1.349635616584122,-9.435817038223147,-2.305256279376894,100,walking
