time,seconds_elapsed,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,grav_x,grav_y,grav_z,fs_hz,activity
1783067153573817900,0.0,0.5346138033099472,1.1278963609486818,-0.7995958422139287,-0.1132856681942939,-0.1284031867980957,0.1675137430429458,-0.5262340244341641,-9.360956150767208,-2.8750545010536905,50,jumping
1783067153593742600,0.0199247,0.4256397069152444,1.3945049781411885,-0.5877049036368728,0.0915477648377418,0.0036905966699123,0.1973511129617691,-0.5664487651184201,-9.357918390506503,-2.8773028645023704,50,jumping
1783067153613666800,0.0398489,0.4373649237614124,1.894814214658737,-0.5075716287359595,0.3011475205421448,0.0501074902713298,0.1983943581581115,-0.600021072113514,-9.366817736276984,-2.841317358885705,50,jumping
1783067153633590800,0.0597729,0.7806889702353627,1.8899796341091395,-0.5803729533135891,0.4592835605144501,-0.1244216337800026,0.256072074174881,-0.6443691132102162,-9.38547684403956,-2.7691151692450044,50,jumping
1783067153653514500,0.0796966,0.4344038819987326,2.09837454726398,-0.0476356114000082,0.4792233407497406,-0.1938030272722244,0.1976818740367889,-0.6986638902384787,-9.40847076613605,-2.67636703518182,50,jumping
1783067153673439700,0.0996218,-0.0625663462892174,2.773964947363734,0.5804033484518528,0.3845877349376678,-0.1723638027906417,0.0495202839374542,-0.7315602707333863,-9.429695924994348,-2.5915327429831025,50,jumping
1783067153693363700,0.1195458,-0.0157075644806027,3.3362843575924632,1.0773331716641783,0.2433329075574875,-0.0421856231987476,-0.0243276488035917,-0.7386154499419033,-9.445837496978044,-2.5300144444420933,50,jumping
1783067153713288000,0.1394701,0.0740870535392314,3.794425600466132,1.3686603427886963,0.0890748128294944,-0.0555662512779235,-0.0957145541906356,-0.7292005558647215,-9.454617600283026,-2.4997709896087645,50,jumping
1783067153733212700,0.1593948,0.2643515589807182,4.072134288343787,1.3088432952076197,-0.0332844629883766,-0.0337764099240303,-0.1250244081020355,-0.7095232840355485,-9.458040560469032,-2.492476156425476,50,jumping
1783067153753136600,0.1793187,-0.1395361156579107,3.88290467890799,1.7327312630847096,-0.2189948409795761,0.2818995714187622,-0.1444942653179168,-0.6806275905493646,-9.453315285512804,-2.518328975084424,50,jumping
1783067153773060900,0.199243,-0.6072968352701514,3.988069519212842,1.5178572170436382,-0.310023158788681,0.4131200611591339,-0.2836471199989319,-0.6227243407003581,-9.442060901048778,-2.5748972500026226,50,jumping
1783067153792984800,0.2191669,-0.7323464526750146,3.07345584346056,0.8834270948499441,-0.3029499351978302,0.4778224229812622,-0.4066921770572662,-0.5337374223342165,-9.430061251175404,-2.638077344276011,50,jumping
1783067153812909600,0.2390917,-0.4092854785615578,1.3527262760758398,-0.1893146573707461,-0.1511710733175277,0.4180313646793365,-0.3059996962547302,-0.4363166933501139,-9.421035648676751,-2.6877675501182674,50,jumping
1783067153832833800,0.2590159,0.0292532016869634,-3.0556945613205437,-2.0959879443883893,-0.036698330193758,0.2184369266033172,0.0424330905079841,-0.395117033281736,-9.417796812886,-2.70543384745121,50,jumping
1783067153852757800,0.2789399,-0.7499294556386769,-7.825333559930324,-4.251812810102105,0.1685617119073867,-0.146271750330925,0.2347732335329055,-0.4253242477579042,-9.418454984533788,-2.698554317070544,50,jumping
1783067153872682800,0.2988649,-3.801003225290775,-11.1080131685853,-5.274227519881725,0.6830502152442932,-0.13831527531147,-0.1393672674894333,-0.4493031623037531,-9.439773666894435,-2.6190061485812066,50,jumping
1783067153892606700,0.3187888,-5.881755022102594,-12.755453043353556,-5.3427790780603885,0.9881669282913208,0.1029729545116424,-0.4277438223361969,-0.3903053221510723,-9.485781969353557,-2.457230363260209,50,jumping
1783067153912530700,0.3387128,-5.018499777665734,-13.503227220654487,-5.483578126326203,1.3927921056747437,0.232632040977478,-0.3188650906085968,-0.3053068341002799,-9.542908462676404,-2.2383209242232143,50,jumping
1783067153932455000,0.3586371,-2.3248446308135984,-12.31804829903841,-5.35611085332036,2.147954225540161,-0.1113683432340622,0.1159384176135063,-0.2815430966750718,-9.615532969382404,-1.9059514024838804,50,jumping
1783067153952379600,0.3785617,0.282165594221279,-9.789556826379895,-3.8910669425755735,2.830694913864136,-0.6466621160507202,0.5327697992324829,-0.3542910653639584,-9.697000707757471,-1.4188235729701817,50,jumping
1783067153972303600,0.3984857,0.1560955477274954,-7.3633216131031505,-2.2101117516964672,3.2498459815979004,-1.5175321102142334,0.9101769328117372,-0.5236055025614798,-9.75806454052925,-0.8224435607727617,50,jumping
1783067153992227800,0.4184099,-1.2838728123411536,-4.072671463960409,-1.1204717639058828,3.646871566772461,-2.377765893936157,0.8868547677993774,-0.7223186143312603,-9.779280931559205,-0.1195753415790852,50,jumping
1783067154012152600,0.4383347,-2.016389945407957,-0.6647118632107972,0.2319171699743717,3.3154749870300293,-2.2049665451049805,0.5898789763450623,-0.8566519737143069,-9.75006418942511,0.6105425757257268,50,jumping
