time,seconds_elapsed,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,grav_x,grav_y,grav_z,fs_hz,activity
1783067921685233400,0.0,0.6492274399615824,0.3990659535706043,0.3158604316174984,-0.2040528953075409,-0.6915469169616699,-0.177646979689598,0.1205084029118064,-8.322077797442674,-5.186414211872219,50,standing
1783067921705159400,0.019926,0.9805387578848748,0.2174427274852991,0.1924433107852935,-0.2171569019556045,-0.7539523243904114,0.025701692327857,0.0594425106136826,-8.297873330512642,-5.226102663660049,50,standing
1783067921725084400,0.039851,0.6027540042087436,0.8734726870685815,0.0764040252447128,-0.0655898675322532,-1.1664601564407349,0.1402806788682937,-0.0531350034007336,-8.282928274837136,-5.249824900031089,50,standing
1783067921745010400,0.059777,0.0157521342746913,1.398665020430088,0.0171288294553756,0.0127124125137925,-1.928275227546692,0.3372942507266998,-0.2448474152287468,-8.279301316511631,-5.250105470538139,50,standing
1783067921764936400,0.079703,0.530487115301378,1.2027402972698211,-0.0418529363453388,0.3866905570030212,-2.3178539276123047,0.2757958471775055,-0.5336293953824788,-8.298106554746628,-5.198755807051063,50,standing
1783067921784862500,0.0996291,0.8543500534474849,0.081868135869503,0.3707283323585987,0.3010583817958832,-1.5972412824630735,0.3523135781288147,-0.78237451216951,-8.334231761094927,-5.108703780204057,50,standing
1783067921804788200,0.1195548,-1.138701467275247,0.5177712434500455,0.7944114253133535,0.0980449914932251,-0.7501125931739807,0.3584901690483093,-0.9681959205970168,-8.345614155852795,-5.058035669240355,50,standing
1783067921824714500,0.1394811,-0.7677100270010531,1.0451888516455887,-0.0898684869736433,0.1726118922233581,-0.8804497718811035,0.0310051329433918,-1.0707374997261911,-8.351843990153073,-5.026989373591542,50,standing
1783067921844640500,0.1594071,0.1457270061872899,0.5256301402568817,-1.441101309621334,0.613577127456665,-1.4859107732772827,-0.0830209478735923,-1.183314150657505,-8.391181144285202,-4.935405899393558,50,standing
1783067921864566500,0.1793331,-0.045383886950463,0.603301408958435,-1.1907657818377018,0.9436563849449158,-1.415221095085144,-0.0216909497976303,-1.318113812378049,-8.469750238609313,-4.764062659782171,50,standing
1783067921884492300,0.1992589,-0.6466644576057792,0.3866360955864191,-0.8538800978481769,1.090141534805298,-1.1210579872131348,0.1752681583166122,-1.4385355507865547,-8.56388222824633,-4.556417103689909,50,standing
1783067921904417500,0.2191841,-1.085163134637475,-0.1456868203073739,-1.1199497858583929,1.2627840042114258,-0.9832847118377686,0.0357732884585857,-1.5593822366088628,-8.66273072501123,-4.32386623892188,50,standing
1783067921924343300,0.2391099,-1.5795155085772274,0.236488204216957,-1.3183739246189594,1.4010777473449707,-1.0775079727172852,-0.2101770043373108,-1.6258716015607118,-8.778101902031898,-4.0585540912806986,50,standing
1783067921944269300,0.2590359,-2.152824076462537,0.0035445407390594,-1.7041241772815583,1.3864789009094238,-1.0997099876403809,-0.3144204616546631,-1.6662264083027838,-8.89695566047132,-3.773360016083717,50,standing
1783067921964195600,0.2789622,-2.0821154863804576,-0.3390419852405786,-1.388737500655651,1.1505690813064575,-1.038385033607483,-0.4994679093360901,-1.668550905727595,-9.003581805500387,-3.5102480088353154,50,standing
1783067921984121600,0.2988882,-1.794689706608653,-0.725304571339488,-1.1299345887780188,0.7849708795547485,-1.460663914680481,-0.6130739450454712,-1.65251191733554,-9.087929483225942,-3.293802183432877,50,standing
